2022-03-08T00:50:34.198373,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T00:51:34.145375,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T00:52:34.087347,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T00:53:34.034381,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T00:54:33.976392,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T00:55:33.923489,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T00:56:33.865235,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T00:57:33.812066,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T00:58:33.754424,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.33 KM,XOO
2022-03-08T00:59:33.701189,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:00:33.643322,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T01:01:33.590282,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:02:33.532308,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:03:33.479026,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:04:33.421158,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T01:05:33.368023,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.36 KM,XOO
2022-03-08T01:06:33.310279,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.26 KM,XOO
2022-03-08T01:07:33.257163,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T01:08:33.199229,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:09:33.146296,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.33 KM,XOO
2022-03-08T01:10:33.088296,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:11:33.035079,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.33 KM,XOO
2022-03-08T01:12:32.977485,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:13:32.923371,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T01:14:32.866133,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:15:32.813492,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:16:32.755227,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:17:32.917739,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:18:32.644267,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T01:19:32.586361,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T01:20:32.532919,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:21:32.475726,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:22:32.423643,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T01:23:32.365227,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T01:24:32.312537,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:25:32.254514,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:26:32.201785,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T01:27:32.143969,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:28:32.091155,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:29:32.033176,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:30:31.980579,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:31:31.923486,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T01:32:31.869697,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T01:33:31.811913,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:34:31.763679,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:35:31.701091,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T01:36:31.647965,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:37:31.589988,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.24 KM,XOO
2022-03-08T01:38:31.537317,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:39:31.479401,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:40:31.426675,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T01:41:31.368491,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:42:31.404861,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:43:31.256927,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T01:44:31.204017,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:45:31.145981,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:46:31.093099,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T01:47:31.035198,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T01:48:30.982239,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:49:30.924262,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T01:50:30.871317,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T01:51:30.813417,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.33 KM,XOO
2022-03-08T01:52:30.760439,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T01:53:30.702400,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T01:54:30.649786,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T01:55:30.592210,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T01:56:30.540687,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:57:30.482330,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T01:58:30.430002,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.33 KM,XOO
2022-03-08T01:59:30.372503,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:00:30.319962,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T02:01:30.262292,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:02:30.209579,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:03:30.152692,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T02:04:30.099159,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:05:30.041503,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:06:29.988916,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.30 KM,XOO
2022-03-08T02:07:29.931029,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T02:08:29.873330,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:09:29.821222,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:10:29.763422,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:11:29.757676,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.28 KM,XOO
2022-03-08T02:12:29.769634,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.32 KM,XOO
2022-03-08T02:13:29.609652,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.27 KM,XOO
2022-03-08T02:14:29.608232,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:15:29.489490,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.35 KM,XOO
2022-03-08T02:16:29.457881,SWS100,001,060,03.31 KM,99.999,04,+99.9 C,03.29 KM,XOO
2022-03-08T02:17:29.462493,SWS100,001,060,03.29 KM,99.999,04,+99.9 C,03.31 KM,XOO
2022-03-08T02:18:29.320787,SWS100,001,060,03.32 KM,99.999,04,+99.9 C,03.34 KM,XOO
2022-03-08T02:19:29.304032,SWS100,001,060,03.30 KM,99.999,04,+99.9 C,03.28 KM,XOO
