2022-03-08T00:01:18.239166,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:19.529104,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:20.179266,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:21.207597,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:22.217284,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:22.969391,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:24.209239,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:25.139371,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:26.436644,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:27.501055,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:28.005654,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:29.306745,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:30.513772,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:31.179560,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:32.223669,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:33.233621,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:34.243620,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:34.970078,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:36.229874,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:37.480161,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:38.125057,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:39.389961,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:40.398835,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:41.409209,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:42.418822,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:43.495089,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:44.504265,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:45.514490,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:46.119915,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:47.129567,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:47.905031,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:48.995147,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:49.925416,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:50.985332,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:52.085309,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:53.335416,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:53.795147,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:55.055287,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:56.145320,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:57.395564,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:58.130735,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:59.380652,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:01:59.840472,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:01.529071,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:02.542878,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:03.430728,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:04.095752,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:05.385696,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:06.394942,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:07.405063,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:08.215741,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:09.470928,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:10.136103,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:11.065923,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:12.321013,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:13.581078,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:14.230984,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:15.156052,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:16.165381,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:17.331193,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:18.340115,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:19.310807,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:20.386256,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:21.395687,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:22.404964,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:23.415353,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:24.425530,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:25.435428,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:26.445640,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:27.507523,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:28.297913,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:29.311824,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:30.360682,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:31.035968,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:32.301683,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:33.551504,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:34.652556,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:36.152013,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:37.217553,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:38.301600,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:39.551557,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:40.590681,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:41.600628,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:42.121970,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:43.052207,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:43.977285,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:45.227145,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:46.087238,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:47.177222,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:48.251971,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:49.261521,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:50.271600,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:51.487406,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:52.142402,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:53.151278,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:54.161797,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:55.242262,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:56.497629,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:57.506865,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:58.437260,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:02:58.927621,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:00.527437,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:00.987349,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:02.492290,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:02.977618,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:04.252432,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:05.297557,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:06.462918,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:07.472222,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:08.481985,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:09.491882,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:10.547730,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:11.038124,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:12.118290,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:13.213855,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:14.463361,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:15.472332,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:16.183217,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:17.268069,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:18.301997,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:19.448373,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:19.908170,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:21.273374,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:22.563213,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:23.571850,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:24.162626,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:25.238142,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:26.338283,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:27.365716,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:28.477835,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:29.018351,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:30.697711,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:31.348672,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:32.628671,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:33.637944,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:34.558786,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:35.567592,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:36.577766,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:37.587777,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:38.598165,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:39.607985,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:40.618307,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:41.628217,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:42.638141,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:43.313777,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:44.454136,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:45.104104,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:46.369255,RH= 56.9 %RH T= 11.0 '
2022-03-08T00:03:47.609466,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:48.618278,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:49.628401,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:50.638357,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:51.674411,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:52.349399,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:53.358617,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:54.368941,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:55.189410,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:56.198418,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:57.379447,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:58.388691,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:03:59.398671,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:00.408598,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:01.544575,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:04.129455,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:05.209874,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:06.454834,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:07.680039,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:08.139769,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:09.234954,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:10.469963,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:11.730043,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:12.739110,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:13.748785,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:14.759286,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:15.054704,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:16.539734,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:17.549201,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:18.559105,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:19.569018,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:20.584410,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:21.555147,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:22.040281,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:23.375115,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:24.479832,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:25.740571,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:26.749637,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:27.364212,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:28.647295,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:29.322056,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:30.333585,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:31.395484,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:32.465345,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:33.474849,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:34.484647,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:35.745760,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:36.205348,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:37.290678,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:38.325142,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:39.466058,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:40.716047,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:41.375890,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:42.306010,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:43.551147,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:44.015652,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:45.376089,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:46.384810,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:47.236560,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:48.161110,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:49.226020,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:50.235723,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:51.245511,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:52.371414,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:53.616460,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:54.281193,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:55.536520,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:56.596267,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:57.605650,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:58.616658,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:04:59.625742,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:00.521653,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:01.771819,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:02.782465,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:03.476452,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:04.366629,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:05.456466,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:06.706783,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:07.356850,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:08.606794,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:09.615769,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:10.746877,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:11.756288,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:12.317091,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:13.609522,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:14.621266,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:15.631195,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:16.641425,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:17.242167,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:18.504544,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:19.762434,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:20.432321,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:21.487073,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:22.582291,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:23.242604,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:24.287236,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:25.366807,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:26.617449,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:27.367672,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:28.656586,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:29.502166,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:32.096404,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:32.662669,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:33.671918,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:34.681605,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:35.472705,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:36.402624,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:37.652852,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:38.661933,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:39.367710,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:40.452757,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:41.377779,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:42.582613,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:43.472702,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:44.557712,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:45.438041,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:46.517906,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:47.527046,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:48.698077,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:49.707167,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:50.717216,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:51.548073,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:52.828082,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:53.837474,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:54.847562,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:55.857543,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:56.868486,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:57.877622,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:58.887592,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:05:59.897508,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:00.083179,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:01.443552,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:02.708478,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:03.173313,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:04.658295,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:05.667619,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:06.523430,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:07.418388,RH= 56.8 %RH T= 11.0 '
2022-03-08T00:06:08.553830,RH= 56.8 %RH T= 11.0 '
